interval_id,recording_id,speaker_id,comparison_word,canonical_sequence,canonical_position,canonical_phone,audio_sha256
AN19-rec-0c75ab1f60b961753735:phone:1,AN19-rec-0c75ab1f60b961753735,AN19.ENG.ef3,toot,t uw t,0,t,47aca02d7de7eb78153a2dc7dda156612748fd995b827114f2a6a27c8015096d
AN19-rec-0c75ab1f60b961753735:phone:3,AN19-rec-0c75ab1f60b961753735,AN19.ENG.ef3,toot,t uw t,2,t,47aca02d7de7eb78153a2dc7dda156612748fd995b827114f2a6a27c8015096d
AN19-rec-0c9482cc480b307e36b6:phone:1,AN19-rec-0c9482cc480b307e36b6,AN19.ENG.em1,dame,d ey m,0,d,809810b79bfaad67d015efc68ba86c7a45ed4e2f28bb0b17bc641f39df9554b4
AN19-rec-0c9482cc480b307e36b6:phone:3,AN19-rec-0c9482cc480b307e36b6,AN19.ENG.em1,dame,d ey m,2,m,809810b79bfaad67d015efc68ba86c7a45ed4e2f28bb0b17bc641f39df9554b4
AN19-rec-0cb83efbf5761eb49cfa:phone:2,AN19-rec-0cb83efbf5761eb49cfa,AN19.ENG.ef3,noise,n oy z,1,oy,980821c97caa285283e222e64719f9955508a54de9d92e6c949b5bbf27c3c84b
AN19-rec-0cb83efbf5761eb49cfa:phone:3,AN19-rec-0cb83efbf5761eb49cfa,AN19.ENG.ef3,noise,n oy z,2,z,980821c97caa285283e222e64719f9955508a54de9d92e6c949b5bbf27c3c84b
AN19-rec-0ce13f3cbecd5bb0979a:phone:1,AN19-rec-0ce13f3cbecd5bb0979a,AN19.ENG.em3,wife,w ay f,0,w,dbf04cadb1523d959a2ee6f739f4d7c901c4127148f8ae5dbc26968045a6df07
AN19-rec-0ce13f3cbecd5bb0979a:phone:2,AN19-rec-0ce13f3cbecd5bb0979a,AN19.ENG.em3,wife,w ay f,1,ay,dbf04cadb1523d959a2ee6f739f4d7c901c4127148f8ae5dbc26968045a6df07
AN19-rec-0ce13f3cbecd5bb0979a:phone:3,AN19-rec-0ce13f3cbecd5bb0979a,AN19.ENG.em3,wife,w ay f,2,f,dbf04cadb1523d959a2ee6f739f4d7c901c4127148f8ae5dbc26968045a6df07
AN19-rec-0d0be50068684e16540c:phone:1,AN19-rec-0d0be50068684e16540c,AN19.ENG.em1,cheer,ch ih r,0,ch,ad7bd807750900761f5e7c486e48dfefcae8c2f46e6aadb7bd7fb6afb9259e86
AN19-rec-0d0be50068684e16540c:phone:3,AN19-rec-0d0be50068684e16540c,AN19.ENG.em1,cheer,ch ih r,2,r,ad7bd807750900761f5e7c486e48dfefcae8c2f46e6aadb7bd7fb6afb9259e86
AN19-rec-0d2cb028fd91d84311e8:phone:1,AN19-rec-0d2cb028fd91d84311e8,AN19.ENG.em1,rim,r ih m,0,r,37ddbadcba5c4e1e8244cd358900fb96d258145b71c23990c2e82d40b30190e2
AN19-rec-0d2cb028fd91d84311e8:phone:2,AN19-rec-0d2cb028fd91d84311e8,AN19.ENG.em1,rim,r ih m,1,ih,37ddbadcba5c4e1e8244cd358900fb96d258145b71c23990c2e82d40b30190e2
AN19-rec-0d2cb028fd91d84311e8:phone:3,AN19-rec-0d2cb028fd91d84311e8,AN19.ENG.em1,rim,r ih m,2,m,37ddbadcba5c4e1e8244cd358900fb96d258145b71c23990c2e82d40b30190e2
AN19-rec-0dcf27b6fa0f2c204cb8:phone:1,AN19-rec-0dcf27b6fa0f2c204cb8,AN19.ENG.em1,down,d aw n,0,d,fe5276278a36224868dfa7646ffee96955d747e94faa59d6fd5b9c9006c701ff
AN19-rec-0dcf27b6fa0f2c204cb8:phone:2,AN19-rec-0dcf27b6fa0f2c204cb8,AN19.ENG.em1,down,d aw n,1,aw,fe5276278a36224868dfa7646ffee96955d747e94faa59d6fd5b9c9006c701ff
AN19-rec-0e3887b559ae567640a9:phone:1,AN19-rec-0e3887b559ae567640a9,AN19.ENG.ef1,give,g ih v,0,g,6bc08f230000c9cd79489067871c67c6c39e4aeb91d9f9a9f2eedfdcbf583c63
AN19-rec-0e3887b559ae567640a9:phone:2,AN19-rec-0e3887b559ae567640a9,AN19.ENG.ef1,give,g ih v,1,ih,6bc08f230000c9cd79489067871c67c6c39e4aeb91d9f9a9f2eedfdcbf583c63
AN19-rec-0e3887b559ae567640a9:phone:3,AN19-rec-0e3887b559ae567640a9,AN19.ENG.ef1,give,g ih v,2,v,6bc08f230000c9cd79489067871c67c6c39e4aeb91d9f9a9f2eedfdcbf583c63
AN19-rec-0e652b650411e3667e61:phone:1,AN19-rec-0e652b650411e3667e61,AN19.ENG.em1,main,m ey n,0,m,97ab94968296c7c71fb944bd6b6f0a6b9b8a98551866708d921930628b1bef3c
AN19-rec-0e652b650411e3667e61:phone:2,AN19-rec-0e652b650411e3667e61,AN19.ENG.em1,main,m ey n,1,ey,97ab94968296c7c71fb944bd6b6f0a6b9b8a98551866708d921930628b1bef3c
AN19-rec-0e652b650411e3667e61:phone:3,AN19-rec-0e652b650411e3667e61,AN19.ENG.em1,main,m ey n,2,n,97ab94968296c7c71fb944bd6b6f0a6b9b8a98551866708d921930628b1bef3c
AN19-rec-0e9e76bcab7264953605:phone:1,AN19-rec-0e9e76bcab7264953605,AN19.ENG.ef2,both,b ow th,0,b,11ce6b01317227b1f5d5650d3ca2ed7ffde93931902d1b2d5766547ef167ff0c
AN19-rec-0e9e76bcab7264953605:phone:3,AN19-rec-0e9e76bcab7264953605,AN19.ENG.ef2,both,b ow th,2,th,11ce6b01317227b1f5d5650d3ca2ed7ffde93931902d1b2d5766547ef167ff0c
AN19-rec-0f865e73aaa2ee7dc061:phone:1,AN19-rec-0f865e73aaa2ee7dc061,AN19.ENG.ef2,teat,t iy t,0,t,25073dd42b12255b141558b1a988e56bb94999eda6a43ef978a36990daff52ce
AN19-rec-0f865e73aaa2ee7dc061:phone:2,AN19-rec-0f865e73aaa2ee7dc061,AN19.ENG.ef2,teat,t iy t,1,iy,25073dd42b12255b141558b1a988e56bb94999eda6a43ef978a36990daff52ce
AN19-rec-0f865e73aaa2ee7dc061:phone:3,AN19-rec-0f865e73aaa2ee7dc061,AN19.ENG.ef2,teat,t iy t,2,t,25073dd42b12255b141558b1a988e56bb94999eda6a43ef978a36990daff52ce
AN19-rec-0f9a1947cd564d38a76d:phone:1,AN19-rec-0f9a1947cd564d38a76d,AN19.ENG.ef1,five,f ay v,0,f,3e9d566c7ec5c2825d8a668d8e08064c0fd5573ea91b438ce82880db5835a207
AN19-rec-0f9a1947cd564d38a76d:phone:2,AN19-rec-0f9a1947cd564d38a76d,AN19.ENG.ef1,five,f ay v,1,ay,3e9d566c7ec5c2825d8a668d8e08064c0fd5573ea91b438ce82880db5835a207
AN19-rec-0f9a1947cd564d38a76d:phone:3,AN19-rec-0f9a1947cd564d38a76d,AN19.ENG.ef1,five,f ay v,2,v,3e9d566c7ec5c2825d8a668d8e08064c0fd5573ea91b438ce82880db5835a207
AN19-rec-0f9b038970314a9d88c2:phone:1,AN19-rec-0f9b038970314a9d88c2,AN19.ENG.ef1,gut,g ah t,0,g,5d83340c1a64c7ed7748693c8959e683c7417aa71ad4c9d422f77c4c09a81fba
AN19-rec-0f9b038970314a9d88c2:phone:3,AN19-rec-0f9b038970314a9d88c2,AN19.ENG.ef1,gut,g ah t,2,t,5d83340c1a64c7ed7748693c8959e683c7417aa71ad4c9d422f77c4c09a81fba
AN19-rec-0fd8d3860e0c00adb22c:phone:1,AN19-rec-0fd8d3860e0c00adb22c,AN19.ENG.ef2,fade,f ey d,0,f,cbb173c68e20bc87cad056dec83840ce9b9545a664cba65d619af081cccf01cc
AN19-rec-0fd8d3860e0c00adb22c:phone:2,AN19-rec-0fd8d3860e0c00adb22c,AN19.ENG.ef2,fade,f ey d,1,ey,cbb173c68e20bc87cad056dec83840ce9b9545a664cba65d619af081cccf01cc
AN19-rec-0fd8d3860e0c00adb22c:phone:3,AN19-rec-0fd8d3860e0c00adb22c,AN19.ENG.ef2,fade,f ey d,2,d,cbb173c68e20bc87cad056dec83840ce9b9545a664cba65d619af081cccf01cc
AN19-rec-1030abff8dcbb722f4a7:phone:1,AN19-rec-1030abff8dcbb722f4a7,AN19.ENG.em1,mall,m ao l,0,m,23cf938bf775cdd699fb98bdd29db4b00961e26c377db962f7125ca6c4d6663a
AN19-rec-1030abff8dcbb722f4a7:phone:3,AN19-rec-1030abff8dcbb722f4a7,AN19.ENG.em1,mall,m ao l,2,l,23cf938bf775cdd699fb98bdd29db4b00961e26c377db962f7125ca6c4d6663a
AN19-rec-106831ed81bb9ce4f3a1:phone:1,AN19-rec-106831ed81bb9ce4f3a1,AN19.ENG.em3,down,d aw n,0,d,b02dde013110a23a0999dc5560e3537387adf06a89d226843db191bca764a1b5
AN19-rec-106831ed81bb9ce4f3a1:phone:3,AN19-rec-106831ed81bb9ce4f3a1,AN19.ENG.em3,down,d aw n,2,n,b02dde013110a23a0999dc5560e3537387adf06a89d226843db191bca764a1b5
AN19-rec-1080e9754b744ad3db9b:phone:1,AN19-rec-1080e9754b744ad3db9b,AN19.ENG.em1,white,w ay t,0,w,379547efcc44a452b456ea69416caaa077b622c326edd4aa92323de34602e954
AN19-rec-1080e9754b744ad3db9b:phone:3,AN19-rec-1080e9754b744ad3db9b,AN19.ENG.em1,white,w ay t,2,t,379547efcc44a452b456ea69416caaa077b622c326edd4aa92323de34602e954
AN19-rec-1081a48d7ba9bc384883:phone:1,AN19-rec-1081a48d7ba9bc384883,AN19.ENG.ef2,food,f uw d,0,f,be14867c96af1d0b840e50ef109941fd095aad14cfba7eeb801d63dfee18d54b
AN19-rec-1081a48d7ba9bc384883:phone:2,AN19-rec-1081a48d7ba9bc384883,AN19.ENG.ef2,food,f uw d,1,uw,be14867c96af1d0b840e50ef109941fd095aad14cfba7eeb801d63dfee18d54b
AN19-rec-1081a48d7ba9bc384883:phone:3,AN19-rec-1081a48d7ba9bc384883,AN19.ENG.ef2,food,f uw d,2,d,be14867c96af1d0b840e50ef109941fd095aad14cfba7eeb801d63dfee18d54b
AN19-rec-1099fca7bfc1649ea1bf:phone:1,AN19-rec-1099fca7bfc1649ea1bf,AN19.ENG.em3,roof,r uw f,0,r,28f56b6a0cb938968b21c45c656650fa56042d783bfc955bceb7919bfb80de8a
AN19-rec-1099fca7bfc1649ea1bf:phone:2,AN19-rec-1099fca7bfc1649ea1bf,AN19.ENG.em3,roof,r uw f,1,uw,28f56b6a0cb938968b21c45c656650fa56042d783bfc955bceb7919bfb80de8a
AN19-rec-1099fca7bfc1649ea1bf:phone:3,AN19-rec-1099fca7bfc1649ea1bf,AN19.ENG.em3,roof,r uw f,2,f,28f56b6a0cb938968b21c45c656650fa56042d783bfc955bceb7919bfb80de8a
AN19-rec-114e8cb8a604f002bd9c:phone:1,AN19-rec-114e8cb8a604f002bd9c,AN19.ENG.em2,mole,m ow l,0,m,235afe93b729b90902bfde11e17e29669d9addb6075791c6acda537a6676c46f
AN19-rec-114e8cb8a604f002bd9c:phone:2,AN19-rec-114e8cb8a604f002bd9c,AN19.ENG.em2,mole,m ow l,1,ow,235afe93b729b90902bfde11e17e29669d9addb6075791c6acda537a6676c46f
AN19-rec-114e8cb8a604f002bd9c:phone:3,AN19-rec-114e8cb8a604f002bd9c,AN19.ENG.em2,mole,m ow l,2,l,235afe93b729b90902bfde11e17e29669d9addb6075791c6acda537a6676c46f
AN19-rec-117fdae974eac364ccc7:phone:1,AN19-rec-117fdae974eac364ccc7,AN19.ENG.em2,lame,l ey m,0,l,69b14fe3c97876a83d4974f938fc7694732b5dd1d24a1b89c5ce5eab0ddca22e
AN19-rec-117fdae974eac364ccc7:phone:2,AN19-rec-117fdae974eac364ccc7,AN19.ENG.em2,lame,l ey m,1,ey,69b14fe3c97876a83d4974f938fc7694732b5dd1d24a1b89c5ce5eab0ddca22e
AN19-rec-117fdae974eac364ccc7:phone:3,AN19-rec-117fdae974eac364ccc7,AN19.ENG.em2,lame,l ey m,2,m,69b14fe3c97876a83d4974f938fc7694732b5dd1d24a1b89c5ce5eab0ddca22e
AN19-rec-119544c86b598ce09479:phone:1,AN19-rec-119544c86b598ce09479,AN19.ENG.em1,roof,r uw f,0,r,4cfb3765e050de722a6a7baf9642897c2a274ddae8d7f81a5178c5f175ac5f25
AN19-rec-119544c86b598ce09479:phone:2,AN19-rec-119544c86b598ce09479,AN19.ENG.em1,roof,r uw f,1,uw,4cfb3765e050de722a6a7baf9642897c2a274ddae8d7f81a5178c5f175ac5f25
AN19-rec-119544c86b598ce09479:phone:3,AN19-rec-119544c86b598ce09479,AN19.ENG.em1,roof,r uw f,2,f,4cfb3765e050de722a6a7baf9642897c2a274ddae8d7f81a5178c5f175ac5f25
AN19-rec-11c793fc477390560836:phone:1,AN19-rec-11c793fc477390560836,AN19.ENG.ef2,pull,p uh l,0,p,59784ebefb42fafe21b0b1c63fb6b6688147657e31178afcd51ab8f3fa93fbcb
AN19-rec-11c793fc477390560836:phone:2,AN19-rec-11c793fc477390560836,AN19.ENG.ef2,pull,p uh l,1,uh,59784ebefb42fafe21b0b1c63fb6b6688147657e31178afcd51ab8f3fa93fbcb
AN19-rec-11c793fc477390560836:phone:3,AN19-rec-11c793fc477390560836,AN19.ENG.ef2,pull,p uh l,2,l,59784ebefb42fafe21b0b1c63fb6b6688147657e31178afcd51ab8f3fa93fbcb
AN19-rec-11da8d37c0b580d2480e:phone:1,AN19-rec-11da8d37c0b580d2480e,AN19.ENG.ef3,chat,ch ae t,0,ch,7624472205c3966e5d021faf43500eb8d2e189c612911dd457160b24f627457e
AN19-rec-11da8d37c0b580d2480e:phone:3,AN19-rec-11da8d37c0b580d2480e,AN19.ENG.ef3,chat,ch ae t,2,t,7624472205c3966e5d021faf43500eb8d2e189c612911dd457160b24f627457e
AN19-rec-11fee23062ed1b04cd50:phone:1,AN19-rec-11fee23062ed1b04cd50,AN19.ENG.em3,curve,k er v,0,k,2fc70e1728cae332c8342258063b037952d3cb0aa19d3cc38e5590182f6893a6
AN19-rec-11fee23062ed1b04cd50:phone:2,AN19-rec-11fee23062ed1b04cd50,AN19.ENG.em3,curve,k er v,1,er,2fc70e1728cae332c8342258063b037952d3cb0aa19d3cc38e5590182f6893a6
AN19-rec-11fee23062ed1b04cd50:phone:3,AN19-rec-11fee23062ed1b04cd50,AN19.ENG.em3,curve,k er v,2,v,2fc70e1728cae332c8342258063b037952d3cb0aa19d3cc38e5590182f6893a6
AN19-rec-1269a909c6fc992cb510:phone:2,AN19-rec-1269a909c6fc992cb510,AN19.ENG.em3,toot,t uw t,1,uw,786fdd3991351bbd3f85ab13e1f2eb70401608c2ba91c4deb6a471b9549402c6
AN19-rec-1269a909c6fc992cb510:phone:3,AN19-rec-1269a909c6fc992cb510,AN19.ENG.em3,toot,t uw t,2,t,786fdd3991351bbd3f85ab13e1f2eb70401608c2ba91c4deb6a471b9549402c6
AN19-rec-13c7b27646b3b2fbd762:phone:1,AN19-rec-13c7b27646b3b2fbd762,AN19.ENG.ef2,wrong,r ao ng,0,r,afc0f0523f44c51cbbcf86bc2bf0e42ed987ba584e065a72a2f5b75969e6c959
AN19-rec-13c7b27646b3b2fbd762:phone:2,AN19-rec-13c7b27646b3b2fbd762,AN19.ENG.ef2,wrong,r ao ng,1,ao,afc0f0523f44c51cbbcf86bc2bf0e42ed987ba584e065a72a2f5b75969e6c959
AN19-rec-13c7b27646b3b2fbd762:phone:3,AN19-rec-13c7b27646b3b2fbd762,AN19.ENG.ef2,wrong,r ao ng,2,ng,afc0f0523f44c51cbbcf86bc2bf0e42ed987ba584e065a72a2f5b75969e6c959
AN19-rec-14598061f38f96486314:phone:2,AN19-rec-14598061f38f96486314,AN19.ENG.em3,comb,k ow m,1,ow,4a6f100987f9c989b83d68fdbfec2e352cbc7f3f21f5b6467a7528d803cbf325
AN19-rec-14598061f38f96486314:phone:3,AN19-rec-14598061f38f96486314,AN19.ENG.em3,comb,k ow m,2,m,4a6f100987f9c989b83d68fdbfec2e352cbc7f3f21f5b6467a7528d803cbf325
AN19-rec-14695d9f324d8889c8cc:phone:1,AN19-rec-14695d9f324d8889c8cc,AN19.ENG.ef3,pet,p eh t,0,p,f5d55247f3327788b15fbda6a39144891a2c0f18de1d0afb86535603aa6215ac
AN19-rec-14695d9f324d8889c8cc:phone:2,AN19-rec-14695d9f324d8889c8cc,AN19.ENG.ef3,pet,p eh t,1,eh,f5d55247f3327788b15fbda6a39144891a2c0f18de1d0afb86535603aa6215ac
AN19-rec-14695d9f324d8889c8cc:phone:3,AN19-rec-14695d9f324d8889c8cc,AN19.ENG.ef3,pet,p eh t,2,t,f5d55247f3327788b15fbda6a39144891a2c0f18de1d0afb86535603aa6215ac
AN19-rec-1523aa50a413f4e71ed6:phone:1,AN19-rec-1523aa50a413f4e71ed6,AN19.ENG.em2,lose,l uw z,0,l,04fcb67f7a63c177d60799a0b572e801587b79da0b0d111693df5841d4449b6a
AN19-rec-1523aa50a413f4e71ed6:phone:2,AN19-rec-1523aa50a413f4e71ed6,AN19.ENG.em2,lose,l uw z,1,uw,04fcb67f7a63c177d60799a0b572e801587b79da0b0d111693df5841d4449b6a
AN19-rec-1523aa50a413f4e71ed6:phone:3,AN19-rec-1523aa50a413f4e71ed6,AN19.ENG.em2,lose,l uw z,2,z,04fcb67f7a63c177d60799a0b572e801587b79da0b0d111693df5841d4449b6a
AN19-rec-158acc9ad48fc1373a9d:phone:1,AN19-rec-158acc9ad48fc1373a9d,AN19.ENG.em2,faith,f ey th,0,f,68c3dcd890a8e003e2f8294b1361719ccea13f626ff7d788b7e6a7599f03fd0b
AN19-rec-158acc9ad48fc1373a9d:phone:3,AN19-rec-158acc9ad48fc1373a9d,AN19.ENG.em2,faith,f ey th,2,th,68c3dcd890a8e003e2f8294b1361719ccea13f626ff7d788b7e6a7599f03fd0b
AN19-rec-159dfc076290840b8711:phone:1,AN19-rec-159dfc076290840b8711,AN19.ENG.em1,fig,f ih g,0,f,ff6119c3cc5e2a63ee60cc09520b1cfc453a2ce554c95cbec1e6ab5c95e126be
AN19-rec-159dfc076290840b8711:phone:3,AN19-rec-159dfc076290840b8711,AN19.ENG.em1,fig,f ih g,2,g,ff6119c3cc5e2a63ee60cc09520b1cfc453a2ce554c95cbec1e6ab5c95e126be
AN19-rec-164f5c594c674bb354ca:phone:1,AN19-rec-164f5c594c674bb354ca,AN19.ENG.ef3,soil,s oy l,0,s,7bfd1e36977b90bae697de8ab88af60eae41a3f49214ac408f135f0947d568d1
AN19-rec-164f5c594c674bb354ca:phone:2,AN19-rec-164f5c594c674bb354ca,AN19.ENG.ef3,soil,s oy l,1,oy,7bfd1e36977b90bae697de8ab88af60eae41a3f49214ac408f135f0947d568d1
AN19-rec-164f5c594c674bb354ca:phone:3,AN19-rec-164f5c594c674bb354ca,AN19.ENG.ef3,soil,s oy l,2,l,7bfd1e36977b90bae697de8ab88af60eae41a3f49214ac408f135f0947d568d1
AN19-rec-16780e3b9a0ab6a37b5b:phone:1,AN19-rec-16780e3b9a0ab6a37b5b,AN19.ENG.em2,roof,r uw f,0,r,378e86b41e25f722fdbb3b4bf453c629c3b0dedc2c4240770182604932e761b7
AN19-rec-16780e3b9a0ab6a37b5b:phone:2,AN19-rec-16780e3b9a0ab6a37b5b,AN19.ENG.em2,roof,r uw f,1,uw,378e86b41e25f722fdbb3b4bf453c629c3b0dedc2c4240770182604932e761b7
AN19-rec-174f6f9d9b428ad9dcc2:phone:1,AN19-rec-174f6f9d9b428ad9dcc2,AN19.ENG.ef2,full,f uh l,0,f,97cdbbb5b15983a0262b36ff0c9925fc0f2b279cd2b7ed389d5c3977a01d5d04
AN19-rec-174f6f9d9b428ad9dcc2:phone:2,AN19-rec-174f6f9d9b428ad9dcc2,AN19.ENG.ef2,full,f uh l,1,uh,97cdbbb5b15983a0262b36ff0c9925fc0f2b279cd2b7ed389d5c3977a01d5d04
AN19-rec-174f6f9d9b428ad9dcc2:phone:3,AN19-rec-174f6f9d9b428ad9dcc2,AN19.ENG.ef2,full,f uh l,2,l,97cdbbb5b15983a0262b36ff0c9925fc0f2b279cd2b7ed389d5c3977a01d5d04
AN19-rec-17695c37d34521e7af49:phone:2,AN19-rec-17695c37d34521e7af49,AN19.ENG.em1,lame,l ey m,1,ey,b4f563214fc77a6e924612ec2f85eb19e389a1b196ab28deee7d592a75c17709
AN19-rec-17695c37d34521e7af49:phone:3,AN19-rec-17695c37d34521e7af49,AN19.ENG.em1,lame,l ey m,2,m,b4f563214fc77a6e924612ec2f85eb19e389a1b196ab28deee7d592a75c17709
AN19-rec-177377783465c144338d:phone:1,AN19-rec-177377783465c144338d,AN19.ENG.ef3,mitt,m ih t,0,m,09afa57bda06fed364561384a91c57db5857ff310438ee93b9c1c0d7364dda05
AN19-rec-177377783465c144338d:phone:2,AN19-rec-177377783465c144338d,AN19.ENG.ef3,mitt,m ih t,1,ih,09afa57bda06fed364561384a91c57db5857ff310438ee93b9c1c0d7364dda05
AN19-rec-177377783465c144338d:phone:3,AN19-rec-177377783465c144338d,AN19.ENG.ef3,mitt,m ih t,2,t,09afa57bda06fed364561384a91c57db5857ff310438ee93b9c1c0d7364dda05
AN19-rec-1779b52d17e97fd2b3e3:phone:1,AN19-rec-1779b52d17e97fd2b3e3,AN19.ENG.em1,hoot,hh uw t,0,hh,604b66aeef2ced0573d053ac8570861f5f90656a07dfff0f69be9e6b7fe40da3
AN19-rec-1779b52d17e97fd2b3e3:phone:3,AN19-rec-1779b52d17e97fd2b3e3,AN19.ENG.em1,hoot,hh uw t,2,t,604b66aeef2ced0573d053ac8570861f5f90656a07dfff0f69be9e6b7fe40da3
AN19-rec-178fbde77f495a3003b5:phone:1,AN19-rec-178fbde77f495a3003b5,AN19.ENG.em3,mitt,m ih t,0,m,adc3b199601b205b1be3816454cd58d8212a092e6fa2e5013f5eb5e868ca68e0
AN19-rec-178fbde77f495a3003b5:phone:2,AN19-rec-178fbde77f495a3003b5,AN19.ENG.em3,mitt,m ih t,1,ih,adc3b199601b205b1be3816454cd58d8212a092e6fa2e5013f5eb5e868ca68e0
AN19-rec-178fbde77f495a3003b5:phone:3,AN19-rec-178fbde77f495a3003b5,AN19.ENG.em3,mitt,m ih t,2,t,adc3b199601b205b1be3816454cd58d8212a092e6fa2e5013f5eb5e868ca68e0
AN19-rec-1845528736aa2039760f:phone:1,AN19-rec-1845528736aa2039760f,AN19.ENG.ef1,hid,hh ih d,0,hh,364ecaa58c0c9fdce24134aad490db4c371ede3261d88d48b9bc5828f0caa877
AN19-rec-1845528736aa2039760f:phone:2,AN19-rec-1845528736aa2039760f,AN19.ENG.ef1,hid,hh ih d,1,ih,364ecaa58c0c9fdce24134aad490db4c371ede3261d88d48b9bc5828f0caa877
AN19-rec-1845528736aa2039760f:phone:3,AN19-rec-1845528736aa2039760f,AN19.ENG.ef1,hid,hh ih d,2,d,364ecaa58c0c9fdce24134aad490db4c371ede3261d88d48b9bc5828f0caa877
AN19-rec-185444f957c7ff00641f:phone:2,AN19-rec-185444f957c7ff00641f,AN19.ENG.ef1,moan,m ow n,1,ow,4d7fdfc0cf6136976b048a76f13d9253343a041bfca7ad0137e5952b9f0c72d4
AN19-rec-185444f957c7ff00641f:phone:3,AN19-rec-185444f957c7ff00641f,AN19.ENG.ef1,moan,m ow n,2,n,4d7fdfc0cf6136976b048a76f13d9253343a041bfca7ad0137e5952b9f0c72d4
AN19-rec-1876e3c407bd7361732e:phone:1,AN19-rec-1876e3c407bd7361732e,AN19.ENG.em3,hash,hh ae sh,0,hh,b2da89a2a70168a180dfd41f7469af92c952727bf9d26e55427804cf63dfd8d4
AN19-rec-1876e3c407bd7361732e:phone:3,AN19-rec-1876e3c407bd7361732e,AN19.ENG.em3,hash,hh ae sh,2,sh,b2da89a2a70168a180dfd41f7469af92c952727bf9d26e55427804cf63dfd8d4
AN19-rec-18d35c4ec6f05bd6ba8c:phone:1,AN19-rec-18d35c4ec6f05bd6ba8c,AN19.ENG.em1,hum,hh ah m,0,hh,50996ce815aeffe6c31bdee6796521e83585e2de4ac7e4a9c7ffa7394c9adada
AN19-rec-18d35c4ec6f05bd6ba8c:phone:2,AN19-rec-18d35c4ec6f05bd6ba8c,AN19.ENG.em1,hum,hh ah m,1,ah,50996ce815aeffe6c31bdee6796521e83585e2de4ac7e4a9c7ffa7394c9adada
AN19-rec-18d35c4ec6f05bd6ba8c:phone:3,AN19-rec-18d35c4ec6f05bd6ba8c,AN19.ENG.em1,hum,hh ah m,2,m,50996ce815aeffe6c31bdee6796521e83585e2de4ac7e4a9c7ffa7394c9adada
AN19-rec-190c8cd88b20696b2bbf:phone:1,AN19-rec-190c8cd88b20696b2bbf,AN19.ENG.ef3,hack,hh ae k,0,hh,e036508475a818283c47a856add0f4fdbf3b2bbf426abe422d33eb67e9b2556e
AN19-rec-190c8cd88b20696b2bbf:phone:2,AN19-rec-190c8cd88b20696b2bbf,AN19.ENG.ef3,hack,hh ae k,1,ae,e036508475a818283c47a856add0f4fdbf3b2bbf426abe422d33eb67e9b2556e
AN19-rec-190c8cd88b20696b2bbf:phone:3,AN19-rec-190c8cd88b20696b2bbf,AN19.ENG.ef3,hack,hh ae k,2,k,e036508475a818283c47a856add0f4fdbf3b2bbf426abe422d33eb67e9b2556e
AN19-rec-194698b654504dc4065b:phone:1,AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,lace,l ey s,0,l,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036
AN19-rec-194698b654504dc4065b:phone:2,AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,lace,l ey s,1,ey,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036
AN19-rec-194698b654504dc4065b:phone:3,AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,lace,l ey s,2,s,c67e06aea88889b0592105d7e2916ad77293dbcb9a551204b15de0e918b9e036
AN19-rec-1969903c434e39d4de83:phone:1,AN19-rec-1969903c434e39d4de83,AN19.ENG.ef2,lice,l ay s,0,l,95e85de92b205555ad929bbf48e728ee1996b3735977282a4a25060e2fb21a75
AN19-rec-1969903c434e39d4de83:phone:2,AN19-rec-1969903c434e39d4de83,AN19.ENG.ef2,lice,l ay s,1,ay,95e85de92b205555ad929bbf48e728ee1996b3735977282a4a25060e2fb21a75
AN19-rec-1969903c434e39d4de83:phone:3,AN19-rec-1969903c434e39d4de83,AN19.ENG.ef2,lice,l ay s,2,s,95e85de92b205555ad929bbf48e728ee1996b3735977282a4a25060e2fb21a75
AN19-rec-196c6600110b63311074:phone:1,AN19-rec-196c6600110b63311074,AN19.ENG.em2,girl,g er l,0,g,ccc16edf672d5f9cb5b84912a625ed41063b2395569f54470377c92cde1c190a
AN19-rec-196c6600110b63311074:phone:2,AN19-rec-196c6600110b63311074,AN19.ENG.em2,girl,g er l,1,er,ccc16edf672d5f9cb5b84912a625ed41063b2395569f54470377c92cde1c190a
AN19-rec-196c6600110b63311074:phone:3,AN19-rec-196c6600110b63311074,AN19.ENG.em2,girl,g er l,2,l,ccc16edf672d5f9cb5b84912a625ed41063b2395569f54470377c92cde1c190a
AN19-rec-197ecc261c52eb8eca6a:phone:2,AN19-rec-197ecc261c52eb8eca6a,AN19.ENG.em3,learn,l er n,1,er,42f76bcb7d37b8472b0fc25564e5c2097a6394fbff1cfc6b84ab575acad27052
AN19-rec-19c43f49747b6dce1ff3:phone:1,AN19-rec-19c43f49747b6dce1ff3,AN19.ENG.ef2,route,r uw t,0,r,e642bf06f48449f4d4ab1bae315665c9559bf922fd08c2d5a39cb84373caf0c7
