target_interval_id,reference_interval_id,english_speaker_id,raw_distance,either_interval_qc_flag
AN19-rec-8cc89454a9441a0c3a9e:phone:2,AN19-rec-b59a7c5d1d1ba35c3409:phone:2,AN19.ENG.em2,23.205484962245055,False
AN19-rec-8cc89454a9441a0c3a9e:phone:2,AN19-rec-ec3625d304fb767e6026:phone:2,AN19.ENG.em3,34.913491458317054,False
AN19-rec-8cc89454a9441a0c3a9e:phone:3,AN19-rec-501f9f97699965b83a7d:phone:3,AN19.ENG.em1,16.66934728646636,True
AN19-rec-8cc89454a9441a0c3a9e:phone:3,AN19-rec-6d479a7333925c91548f:phone:3,AN19.ENG.ef3,36.07405134724,True
AN19-rec-8cc89454a9441a0c3a9e:phone:3,AN19-rec-97734a13ffc1896e8210:phone:3,AN19.ENG.ef2,24.08024053394029,True
AN19-rec-8cc89454a9441a0c3a9e:phone:3,AN19-rec-acbc245d790761793522:phone:3,AN19.ENG.ef1,54.64932728146453,True
AN19-rec-8cc89454a9441a0c3a9e:phone:3,AN19-rec-b59a7c5d1d1ba35c3409:phone:3,AN19.ENG.em2,14.922163640937798,True
AN19-rec-8cc89454a9441a0c3a9e:phone:3,AN19-rec-ec3625d304fb767e6026:phone:3,AN19.ENG.em3,23.31550564272737,True
AN19-rec-8ccaad43957dc8381437:phone:1,AN19-rec-25426cfa0948dcca70e2:phone:1,AN19.ENG.em2,8.265580197036067,False
AN19-rec-8ccaad43957dc8381437:phone:1,AN19-rec-3930a8205ca0abeed421:phone:1,AN19.ENG.ef2,30.991568895608342,False
AN19-rec-8ccaad43957dc8381437:phone:1,AN19-rec-395e307caa7954ab1709:phone:1,AN19.ENG.ef3,21.97638544794395,False
AN19-rec-8ccaad43957dc8381437:phone:1,AN19-rec-50f1c76296c39b19b675:phone:1,AN19.ENG.ef1,5.514090509691715,False
AN19-rec-8ccaad43957dc8381437:phone:1,AN19-rec-5ba357af8988542c4008:phone:1,AN19.ENG.em1,12.960533949844955,False
AN19-rec-8ccaad43957dc8381437:phone:1,AN19-rec-7a4df80b4dd3a1a5a9bc:phone:1,AN19.ENG.em3,5.144781800162384,False
AN19-rec-8ccaad43957dc8381437:phone:2,AN19-rec-25426cfa0948dcca70e2:phone:2,AN19.ENG.em2,15.482375354214264,False
AN19-rec-8ccaad43957dc8381437:phone:2,AN19-rec-3930a8205ca0abeed421:phone:2,AN19.ENG.ef2,19.62795575117496,False
AN19-rec-8ccaad43957dc8381437:phone:2,AN19-rec-395e307caa7954ab1709:phone:2,AN19.ENG.ef3,90.80691899532991,True
AN19-rec-8ccaad43957dc8381437:phone:2,AN19-rec-50f1c76296c39b19b675:phone:2,AN19.ENG.ef1,12.320766601983483,False
AN19-rec-8ccaad43957dc8381437:phone:2,AN19-rec-5ba357af8988542c4008:phone:2,AN19.ENG.em1,14.533263749861453,True
AN19-rec-8ccaad43957dc8381437:phone:2,AN19-rec-7a4df80b4dd3a1a5a9bc:phone:2,AN19.ENG.em3,23.536367700179863,True
AN19-rec-8ccaad43957dc8381437:phone:3,AN19-rec-25426cfa0948dcca70e2:phone:3,AN19.ENG.em2,31.435047009338504,True
AN19-rec-8ccaad43957dc8381437:phone:3,AN19-rec-3930a8205ca0abeed421:phone:3,AN19.ENG.ef2,29.49591373607531,False
AN19-rec-8ccaad43957dc8381437:phone:3,AN19-rec-395e307caa7954ab1709:phone:3,AN19.ENG.ef3,78.91044272732307,True
AN19-rec-8ccaad43957dc8381437:phone:3,AN19-rec-50f1c76296c39b19b675:phone:3,AN19.ENG.ef1,41.381986772979545,False
AN19-rec-8ccaad43957dc8381437:phone:3,AN19-rec-7a4df80b4dd3a1a5a9bc:phone:3,AN19.ENG.em3,68.47052397385463,True
AN19-rec-8ccf8d368cb63281390d:phone:1,AN19-rec-0330eb6f756f49d60642:phone:1,AN19.ENG.ef1,32.88810847803279,True
AN19-rec-8ccf8d368cb63281390d:phone:1,AN19-rec-6e3e09679cb7cf44eca9:phone:1,AN19.ENG.em1,11.76315525489324,True
AN19-rec-8ccf8d368cb63281390d:phone:1,AN19-rec-724581f7ea9897d9b5a1:phone:1,AN19.ENG.ef3,10.63186102158483,True
AN19-rec-8ccf8d368cb63281390d:phone:1,AN19-rec-8c0d19b03da76938c8b8:phone:1,AN19.ENG.em2,6.210518661142857,True
AN19-rec-8ccf8d368cb63281390d:phone:1,AN19-rec-eaed016aab874b445058:phone:1,AN19.ENG.ef2,9.332950968131824,True
AN19-rec-8ccf8d368cb63281390d:phone:1,AN19-rec-f345644ffd39c6ab29e6:phone:1,AN19.ENG.em3,4.913441322708204,True
AN19-rec-8ccf8d368cb63281390d:phone:2,AN19-rec-0330eb6f756f49d60642:phone:2,AN19.ENG.ef1,6.871687835921312,True
AN19-rec-8ccf8d368cb63281390d:phone:2,AN19-rec-724581f7ea9897d9b5a1:phone:2,AN19.ENG.ef3,58.48241385953337,True
AN19-rec-8ccf8d368cb63281390d:phone:2,AN19-rec-8c0d19b03da76938c8b8:phone:2,AN19.ENG.em2,14.716263742140406,True
AN19-rec-8ccf8d368cb63281390d:phone:2,AN19-rec-eaed016aab874b445058:phone:2,AN19.ENG.ef2,55.25419220928237,True
AN19-rec-8ccf8d368cb63281390d:phone:3,AN19-rec-0330eb6f756f49d60642:phone:3,AN19.ENG.ef1,40.224384081468635,True
AN19-rec-8ccf8d368cb63281390d:phone:3,AN19-rec-6e3e09679cb7cf44eca9:phone:3,AN19.ENG.em1,42.530481707607166,True
AN19-rec-8ccf8d368cb63281390d:phone:3,AN19-rec-724581f7ea9897d9b5a1:phone:3,AN19.ENG.ef3,122.8810608977263,True
AN19-rec-8ccf8d368cb63281390d:phone:3,AN19-rec-8c0d19b03da76938c8b8:phone:3,AN19.ENG.em2,59.180241527085855,True
AN19-rec-8ccf8d368cb63281390d:phone:3,AN19-rec-eaed016aab874b445058:phone:3,AN19.ENG.ef2,32.71065593756458,True
AN19-rec-8ccf8d368cb63281390d:phone:3,AN19-rec-f345644ffd39c6ab29e6:phone:3,AN19.ENG.em3,107.93784899902317,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:1,AN19-rec-3f5d48a4f96ad6ef1ba6:phone:1,AN19.ENG.em2,39.72151112213463,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:1,AN19-rec-40c86335438a00449469:phone:1,AN19.ENG.em3,26.000827085507506,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:1,AN19-rec-4b2c5e24818b676396db:phone:1,AN19.ENG.ef1,15.753969016933938,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:1,AN19-rec-50db8a2b3b7e2e9558a2:phone:1,AN19.ENG.ef3,5.1456215053804835,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:1,AN19-rec-5f942593b930c2e79a46:phone:1,AN19.ENG.em1,74.30666127274218,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:1,AN19-rec-e3469ae97cd432d64c4e:phone:1,AN19.ENG.ef2,8.7682595725647,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:3,AN19-rec-3f5d48a4f96ad6ef1ba6:phone:3,AN19.ENG.em2,47.19061838901568,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:3,AN19-rec-4b2c5e24818b676396db:phone:3,AN19.ENG.ef1,34.81729891986187,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:3,AN19-rec-50db8a2b3b7e2e9558a2:phone:3,AN19.ENG.ef3,25.62853441663597,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:3,AN19-rec-5f942593b930c2e79a46:phone:3,AN19.ENG.em1,36.18424291405938,True
AN19-rec-8ce2a4fb28fd5dbde292:phone:3,AN19-rec-e3469ae97cd432d64c4e:phone:3,AN19.ENG.ef2,22.602655046736853,True
AN19-rec-8ce4318320d0ff63ebb1:phone:1,AN19-rec-671af18272ec7118db82:phone:1,AN19.ENG.em3,51.256373780380365,True
AN19-rec-8ce4318320d0ff63ebb1:phone:1,AN19-rec-75cd126a2dbbeca4df52:phone:1,AN19.ENG.ef2,20.563881319922427,True
AN19-rec-8ce4318320d0ff63ebb1:phone:1,AN19-rec-b6d893aca9377f13c9c9:phone:1,AN19.ENG.ef3,12.22912225128047,True
AN19-rec-8ce4318320d0ff63ebb1:phone:1,AN19-rec-dbcad5b275ab1cffa9d4:phone:1,AN19.ENG.em2,49.66534126350101,True
AN19-rec-8ce4318320d0ff63ebb1:phone:1,AN19-rec-dfa3f971b717a69fd24d:phone:1,AN19.ENG.ef1,52.38765298464974,True
AN19-rec-8ce4318320d0ff63ebb1:phone:2,AN19-rec-671af18272ec7118db82:phone:2,AN19.ENG.em3,33.75426237573056,True
AN19-rec-8ce4318320d0ff63ebb1:phone:2,AN19-rec-75cd126a2dbbeca4df52:phone:2,AN19.ENG.ef2,14.760906541964559,False
AN19-rec-8ce4318320d0ff63ebb1:phone:2,AN19-rec-7ca6a092704e88d2066c:phone:2,AN19.ENG.em1,14.640270393232544,True
AN19-rec-8ce4318320d0ff63ebb1:phone:2,AN19-rec-b6d893aca9377f13c9c9:phone:2,AN19.ENG.ef3,17.469447235487966,False
AN19-rec-8ce4318320d0ff63ebb1:phone:2,AN19-rec-dfa3f971b717a69fd24d:phone:2,AN19.ENG.ef1,28.685714016612174,False
AN19-rec-8ce4318320d0ff63ebb1:phone:3,AN19-rec-671af18272ec7118db82:phone:3,AN19.ENG.em3,32.06501482914531,False
AN19-rec-8ce4318320d0ff63ebb1:phone:3,AN19-rec-75cd126a2dbbeca4df52:phone:3,AN19.ENG.ef2,3.8807199785007147,False
AN19-rec-8ce4318320d0ff63ebb1:phone:3,AN19-rec-7ca6a092704e88d2066c:phone:3,AN19.ENG.em1,30.00045387324056,True
AN19-rec-8ce4318320d0ff63ebb1:phone:3,AN19-rec-b6d893aca9377f13c9c9:phone:3,AN19.ENG.ef3,20.5307380942503,False
AN19-rec-8ce4318320d0ff63ebb1:phone:3,AN19-rec-dbcad5b275ab1cffa9d4:phone:3,AN19.ENG.em2,33.765136620934314,False
AN19-rec-8ce4318320d0ff63ebb1:phone:3,AN19-rec-dfa3f971b717a69fd24d:phone:3,AN19.ENG.ef1,29.021652021123725,False
AN19-rec-8cf17e5c8e3f1d04e249:phone:2,AN19-rec-4510139712ea54e71ccb:phone:2,AN19.ENG.ef2,90.71175111787389,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:2,AN19-rec-4bd0ae3ad200db9373e7:phone:2,AN19.ENG.ef1,95.23217368849355,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:2,AN19-rec-65f047b2e1f2b9147466:phone:2,AN19.ENG.em2,85.66361989345951,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:2,AN19-rec-c5380022d2522a91b2f7:phone:2,AN19.ENG.em3,81.43888269756494,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:2,AN19-rec-c8bb89cddfde43071bab:phone:2,AN19.ENG.em1,102.30536532451238,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:2,AN19-rec-eb1f053b749beea418a0:phone:2,AN19.ENG.ef3,93.33942425375517,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:3,AN19-rec-4bd0ae3ad200db9373e7:phone:3,AN19.ENG.ef1,95.01122238604871,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:3,AN19-rec-65f047b2e1f2b9147466:phone:3,AN19.ENG.em2,98.00614962543867,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:3,AN19-rec-c5380022d2522a91b2f7:phone:3,AN19.ENG.em3,87.87809513192474,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:3,AN19-rec-c8bb89cddfde43071bab:phone:3,AN19.ENG.em1,72.0744255585993,True
AN19-rec-8cf17e5c8e3f1d04e249:phone:3,AN19-rec-eb1f053b749beea418a0:phone:3,AN19.ENG.ef3,92.96883123052115,True
AN19-rec-8cf32c4597b66e7617bc:phone:1,AN19-rec-4510139712ea54e71ccb:phone:1,AN19.ENG.ef2,98.7076822922521,True
AN19-rec-8cf32c4597b66e7617bc:phone:1,AN19-rec-4bd0ae3ad200db9373e7:phone:1,AN19.ENG.ef1,32.948302204092265,True
AN19-rec-8cf32c4597b66e7617bc:phone:1,AN19-rec-65f047b2e1f2b9147466:phone:1,AN19.ENG.em2,0.5540688841447593,True
AN19-rec-8cf32c4597b66e7617bc:phone:1,AN19-rec-c5380022d2522a91b2f7:phone:1,AN19.ENG.em3,2.7808115524243173,True
AN19-rec-8cf32c4597b66e7617bc:phone:1,AN19-rec-eb1f053b749beea418a0:phone:1,AN19.ENG.ef3,1.3528575291914136,True
AN19-rec-8cf32c4597b66e7617bc:phone:2,AN19-rec-4510139712ea54e71ccb:phone:2,AN19.ENG.ef2,88.03297015851915,True
AN19-rec-8cf32c4597b66e7617bc:phone:2,AN19-rec-4bd0ae3ad200db9373e7:phone:2,AN19.ENG.ef1,49.48412647981335,True
AN19-rec-8cf32c4597b66e7617bc:phone:2,AN19-rec-65f047b2e1f2b9147466:phone:2,AN19.ENG.em2,21.38863596575013,True
AN19-rec-8cf32c4597b66e7617bc:phone:2,AN19-rec-c5380022d2522a91b2f7:phone:2,AN19.ENG.em3,21.541772935400914,True
AN19-rec-8cf32c4597b66e7617bc:phone:2,AN19-rec-c8bb89cddfde43071bab:phone:2,AN19.ENG.em1,55.90639751423958,True
AN19-rec-8cf32c4597b66e7617bc:phone:2,AN19-rec-eb1f053b749beea418a0:phone:2,AN19.ENG.ef3,54.01929736651151,True
AN19-rec-8cf32c4597b66e7617bc:phone:3,AN19-rec-4bd0ae3ad200db9373e7:phone:3,AN19.ENG.ef1,34.5300143418103,True
AN19-rec-8cf32c4597b66e7617bc:phone:3,AN19-rec-65f047b2e1f2b9147466:phone:3,AN19.ENG.em2,11.558399586823986,True
AN19-rec-8cf32c4597b66e7617bc:phone:3,AN19-rec-c5380022d2522a91b2f7:phone:3,AN19.ENG.em3,15.668953175184592,True
AN19-rec-8cf32c4597b66e7617bc:phone:3,AN19-rec-c8bb89cddfde43071bab:phone:3,AN19.ENG.em1,136.53464614974027,True
AN19-rec-8cf32c4597b66e7617bc:phone:3,AN19-rec-eb1f053b749beea418a0:phone:3,AN19.ENG.ef3,78.24348758804747,True
AN19-rec-8d2e90fac6f394eb022b:phone:1,AN19-rec-6e3ad7be7bdee9f7c4ab:phone:1,AN19.ENG.ef1,35.10344868066742,True
AN19-rec-8d2e90fac6f394eb022b:phone:1,AN19-rec-823890e11e5e57672849:phone:1,AN19.ENG.ef2,36.1594641553638,True
AN19-rec-8d2e90fac6f394eb022b:phone:1,AN19-rec-93aafa72972ec5c2c025:phone:1,AN19.ENG.em2,39.48981930851297,True
AN19-rec-8d2e90fac6f394eb022b:phone:1,AN19-rec-97b91907b9efc9144b9a:phone:1,AN19.ENG.ef3,41.28798950986773,True
AN19-rec-8d2e90fac6f394eb022b:phone:1,AN19-rec-b5eecefab0e4f11efb58:phone:1,AN19.ENG.em3,25.301832735609672,True
AN19-rec-8d2e90fac6f394eb022b:phone:2,AN19-rec-6e3ad7be7bdee9f7c4ab:phone:2,AN19.ENG.ef1,22.282812396945772,True
AN19-rec-8d2e90fac6f394eb022b:phone:2,AN19-rec-823890e11e5e57672849:phone:2,AN19.ENG.ef2,19.525958654425477,True
AN19-rec-8d2e90fac6f394eb022b:phone:2,AN19-rec-93aafa72972ec5c2c025:phone:2,AN19.ENG.em2,20.588004860104473,True
AN19-rec-8d2e90fac6f394eb022b:phone:2,AN19-rec-97b91907b9efc9144b9a:phone:2,AN19.ENG.ef3,20.771857100736923,True
AN19-rec-8d2e90fac6f394eb022b:phone:2,AN19-rec-b5eecefab0e4f11efb58:phone:2,AN19.ENG.em3,27.008400935560623,True
AN19-rec-8d2e90fac6f394eb022b:phone:2,AN19-rec-fce818292967e10c3391:phone:2,AN19.ENG.em1,20.646994659504056,True
AN19-rec-8d2e90fac6f394eb022b:phone:3,AN19-rec-6e3ad7be7bdee9f7c4ab:phone:3,AN19.ENG.ef1,14.764962299142118,True
AN19-rec-8d2e90fac6f394eb022b:phone:3,AN19-rec-823890e11e5e57672849:phone:3,AN19.ENG.ef2,25.4253614648022,True
AN19-rec-8d2e90fac6f394eb022b:phone:3,AN19-rec-93aafa72972ec5c2c025:phone:3,AN19.ENG.em2,10.874587236194943,True
AN19-rec-8d2e90fac6f394eb022b:phone:3,AN19-rec-97b91907b9efc9144b9a:phone:3,AN19.ENG.ef3,15.341940248209758,True
AN19-rec-8d2e90fac6f394eb022b:phone:3,AN19-rec-fce818292967e10c3391:phone:3,AN19.ENG.em1,24.84644527098059,True
AN19-rec-8d316430b20d64780e49:phone:1,AN19-rec-1ddbd8c5670b0d33163b:phone:1,AN19.ENG.ef3,57.92842402307441,True
AN19-rec-8d316430b20d64780e49:phone:1,AN19-rec-967fd1394a9a9474ec80:phone:1,AN19.ENG.ef2,29.428836112037057,True
AN19-rec-8d316430b20d64780e49:phone:1,AN19-rec-a03a5df4179ee4141abb:phone:1,AN19.ENG.em2,28.061205776793255,True
AN19-rec-8d316430b20d64780e49:phone:3,AN19-rec-185444f957c7ff00641f:phone:3,AN19.ENG.ef1,29.81775641131411,True
AN19-rec-8d316430b20d64780e49:phone:3,AN19-rec-1ddbd8c5670b0d33163b:phone:3,AN19.ENG.ef3,81.03002345689481,True
AN19-rec-8d316430b20d64780e49:phone:3,AN19-rec-42dbd6496bb631f03e4e:phone:3,AN19.ENG.em1,46.111491515654244,True
AN19-rec-8d316430b20d64780e49:phone:3,AN19-rec-7c03aa2c41a260472534:phone:3,AN19.ENG.em3,56.28844614808256,True
AN19-rec-8d316430b20d64780e49:phone:3,AN19-rec-967fd1394a9a9474ec80:phone:3,AN19.ENG.ef2,23.719015360399897,True
AN19-rec-8d52960ed9124949f2d5:phone:1,AN19-rec-40df185fe4a1d17f189d:phone:1,AN19.ENG.em1,36.274825723696466,True
AN19-rec-8d52960ed9124949f2d5:phone:1,AN19-rec-523e0e70a4c0d57dc662:phone:1,AN19.ENG.ef2,71.36120008033046,True
AN19-rec-8d52960ed9124949f2d5:phone:1,AN19-rec-5cade90bd4eb557782c0:phone:1,AN19.ENG.em3,18.749942921887666,True
AN19-rec-8d52960ed9124949f2d5:phone:2,AN19-rec-40df185fe4a1d17f189d:phone:2,AN19.ENG.em1,3.902690376005234,True
AN19-rec-8d52960ed9124949f2d5:phone:2,AN19-rec-4297f0e4bf245b81ee7a:phone:2,AN19.ENG.em2,64.71417227242732,False
AN19-rec-8d52960ed9124949f2d5:phone:2,AN19-rec-523e0e70a4c0d57dc662:phone:2,AN19.ENG.ef2,4.398253883733286,False
AN19-rec-8d52960ed9124949f2d5:phone:2,AN19-rec-7a7f488109ab07111fc5:phone:2,AN19.ENG.ef1,3.8638521467998586,True
AN19-rec-8d52960ed9124949f2d5:phone:2,AN19-rec-9cafd6930aad2f7301f9:phone:2,AN19.ENG.ef3,18.355580495524926,True
AN19-rec-8d52960ed9124949f2d5:phone:3,AN19-rec-40df185fe4a1d17f189d:phone:3,AN19.ENG.em1,8.300743815107802,True
AN19-rec-8d52960ed9124949f2d5:phone:3,AN19-rec-4297f0e4bf245b81ee7a:phone:3,AN19.ENG.em2,60.27843967185221,True
AN19-rec-8d52960ed9124949f2d5:phone:3,AN19-rec-523e0e70a4c0d57dc662:phone:3,AN19.ENG.ef2,14.626306155833454,True
AN19-rec-8d52960ed9124949f2d5:phone:3,AN19-rec-5cade90bd4eb557782c0:phone:3,AN19.ENG.em3,30.10191626908114,True
AN19-rec-8d52960ed9124949f2d5:phone:3,AN19-rec-7a7f488109ab07111fc5:phone:3,AN19.ENG.ef1,30.5826257036704,True
AN19-rec-8d52960ed9124949f2d5:phone:3,AN19-rec-9cafd6930aad2f7301f9:phone:3,AN19.ENG.ef3,29.704616299217513,True
AN19-rec-8d67105d7094e93e666a:phone:1,AN19-rec-08576b2945cc11e2aa6a:phone:1,AN19.ENG.ef2,32.09573853068054,True
AN19-rec-8d67105d7094e93e666a:phone:1,AN19-rec-0c534d55213dd2e53914:phone:1,AN19.ENG.em1,56.78587375460515,True
AN19-rec-8d67105d7094e93e666a:phone:1,AN19-rec-a384ed106547e4befe75:phone:1,AN19.ENG.ef3,25.43565274764029,True
AN19-rec-8d67105d7094e93e666a:phone:1,AN19-rec-e7d6ea7dc6dd42ee78b8:phone:1,AN19.ENG.ef1,49.34176206019781,True
AN19-rec-8d67105d7094e93e666a:phone:1,AN19-rec-f23961598c414eca3a38:phone:1,AN19.ENG.em2,15.41647880192222,True
AN19-rec-8d67105d7094e93e666a:phone:2,AN19-rec-08576b2945cc11e2aa6a:phone:2,AN19.ENG.ef2,71.72734549067984,True
AN19-rec-8d67105d7094e93e666a:phone:2,AN19-rec-0c534d55213dd2e53914:phone:2,AN19.ENG.em1,47.22905801693653,True
AN19-rec-8d67105d7094e93e666a:phone:2,AN19-rec-a384ed106547e4befe75:phone:2,AN19.ENG.ef3,56.38909175107788,True
AN19-rec-8d67105d7094e93e666a:phone:2,AN19-rec-b440abc44f5cf0ef04b6:phone:2,AN19.ENG.em3,89.71553489048928,True
AN19-rec-8d67105d7094e93e666a:phone:2,AN19-rec-e7d6ea7dc6dd42ee78b8:phone:2,AN19.ENG.ef1,33.40524784009122,False
AN19-rec-8d67105d7094e93e666a:phone:2,AN19-rec-f23961598c414eca3a38:phone:2,AN19.ENG.em2,111.25179062128625,True
AN19-rec-8d67105d7094e93e666a:phone:3,AN19-rec-08576b2945cc11e2aa6a:phone:3,AN19.ENG.ef2,71.22183463002298,True
AN19-rec-8d67105d7094e93e666a:phone:3,AN19-rec-a384ed106547e4befe75:phone:3,AN19.ENG.ef3,61.92974957623388,True
AN19-rec-8d67105d7094e93e666a:phone:3,AN19-rec-b440abc44f5cf0ef04b6:phone:3,AN19.ENG.em3,57.929487874391434,True
AN19-rec-8d67105d7094e93e666a:phone:3,AN19-rec-e7d6ea7dc6dd42ee78b8:phone:3,AN19.ENG.ef1,84.86031193653737,True
AN19-rec-8d67105d7094e93e666a:phone:3,AN19-rec-f23961598c414eca3a38:phone:3,AN19.ENG.em2,61.667102701834885,True
AN19-rec-8d6795b099191d9f273c:phone:1,AN19-rec-0068f6ee36e900b806f0:phone:1,AN19.ENG.em2,25.14057773811084,False
AN19-rec-8d6795b099191d9f273c:phone:1,AN19-rec-194698b654504dc4065b:phone:1,AN19.ENG.ef1,59.46585146290544,False
AN19-rec-8d6795b099191d9f273c:phone:1,AN19-rec-4422c340a380596e2607:phone:1,AN19.ENG.em3,17.252156581879696,True
AN19-rec-8d6795b099191d9f273c:phone:1,AN19-rec-e4bceddd304f7abebf53:phone:1,AN19.ENG.ef2,48.23478568980562,False
AN19-rec-8d6795b099191d9f273c:phone:2,AN19-rec-0068f6ee36e900b806f0:phone:2,AN19.ENG.em2,13.028265789411327,True
AN19-rec-8d6795b099191d9f273c:phone:2,AN19-rec-194698b654504dc4065b:phone:2,AN19.ENG.ef1,28.78181106256615,True
AN19-rec-8d6795b099191d9f273c:phone:2,AN19-rec-4422c340a380596e2607:phone:2,AN19.ENG.em3,34.46574361093122,True
AN19-rec-8d6795b099191d9f273c:phone:2,AN19-rec-bedeac2cbde8297ad4a5:phone:2,AN19.ENG.em1,11.7798486086775,True
AN19-rec-8d6795b099191d9f273c:phone:2,AN19-rec-e4bceddd304f7abebf53:phone:2,AN19.ENG.ef2,28.214358879044145,True
AN19-rec-8d6795b099191d9f273c:phone:2,AN19-rec-e8096514a61e1a616c18:phone:2,AN19.ENG.ef3,32.816870908504505,True
AN19-rec-8d6795b099191d9f273c:phone:3,AN19-rec-0068f6ee36e900b806f0:phone:3,AN19.ENG.em2,11.249613185925178,True
AN19-rec-8d6795b099191d9f273c:phone:3,AN19-rec-194698b654504dc4065b:phone:3,AN19.ENG.ef1,30.021911441099068,True
AN19-rec-8d6795b099191d9f273c:phone:3,AN19-rec-4422c340a380596e2607:phone:3,AN19.ENG.em3,41.92794752710591,True
AN19-rec-8d6795b099191d9f273c:phone:3,AN19-rec-e4bceddd304f7abebf53:phone:3,AN19.ENG.ef2,24.75382701913951,True
AN19-rec-8d6795b099191d9f273c:phone:3,AN19-rec-e8096514a61e1a616c18:phone:3,AN19.ENG.ef3,44.00432835787695,True
AN19-rec-8d6f5e313324dfc189b9:phone:1,AN19-rec-18d35c4ec6f05bd6ba8c:phone:1,AN19.ENG.em1,56.100556436614724,True
AN19-rec-8d6f5e313324dfc189b9:phone:1,AN19-rec-31a906cd9c3e7fe1b422:phone:1,AN19.ENG.em2,57.55159562781332,True
AN19-rec-8d6f5e313324dfc189b9:phone:1,AN19-rec-6175753727063e46b35e:phone:1,AN19.ENG.ef3,44.560538003756896,True
AN19-rec-8d6f5e313324dfc189b9:phone:1,AN19-rec-98ee0d498f7036bf5617:phone:1,AN19.ENG.ef1,39.924949451448875,True
AN19-rec-8d6f5e313324dfc189b9:phone:1,AN19-rec-df72a9b0fb8243010142:phone:1,AN19.ENG.em3,46.73969900129662,True
AN19-rec-8d6f5e313324dfc189b9:phone:3,AN19-rec-18d35c4ec6f05bd6ba8c:phone:3,AN19.ENG.em1,33.21499894030458,True
AN19-rec-8d6f5e313324dfc189b9:phone:3,AN19-rec-31a906cd9c3e7fe1b422:phone:3,AN19.ENG.em2,34.83529515271185,True
AN19-rec-8d6f5e313324dfc189b9:phone:3,AN19-rec-98ee0d498f7036bf5617:phone:3,AN19.ENG.ef1,66.53072981176115,True
AN19-rec-8d6f5e313324dfc189b9:phone:3,AN19-rec-ba816f30a531501ea2dd:phone:3,AN19.ENG.ef2,51.69922094376519,True
AN19-rec-8d6f5e313324dfc189b9:phone:3,AN19-rec-df72a9b0fb8243010142:phone:3,AN19.ENG.em3,31.775262487797395,True
AN19-rec-8d7a48bad143e9b6d459:phone:1,AN19-rec-3bb21d728d22e6ba20f3:phone:1,AN19.ENG.em2,6.3194631360672355,True
AN19-rec-8d7a48bad143e9b6d459:phone:1,AN19-rec-3cab9e7195873dcb8fbc:phone:1,AN19.ENG.ef3,8.990819237835709,True
AN19-rec-8d7a48bad143e9b6d459:phone:1,AN19-rec-9d5bfef81a490180f7db:phone:1,AN19.ENG.ef1,13.445134857017173,True
AN19-rec-8d7a48bad143e9b6d459:phone:1,AN19-rec-fbab9bd0b7a8d35f74d8:phone:1,AN19.ENG.em1,13.083692915550253,True
AN19-rec-8d7a48bad143e9b6d459:phone:2,AN19-rec-857cc549036967676a60:phone:2,AN19.ENG.ef2,79.60130697799234,True
AN19-rec-8d7a48bad143e9b6d459:phone:2,AN19-rec-9d5bfef81a490180f7db:phone:2,AN19.ENG.ef1,79.5647784469826,True
AN19-rec-8d7a48bad143e9b6d459:phone:2,AN19-rec-fbab9bd0b7a8d35f74d8:phone:2,AN19.ENG.em1,81.04703175928279,True
AN19-rec-8d7a48bad143e9b6d459:phone:2,AN19-rec-fda941cf632fc0e4eb4b:phone:2,AN19.ENG.em3,87.54644636852576,True
AN19-rec-8d7a48bad143e9b6d459:phone:3,AN19-rec-3bb21d728d22e6ba20f3:phone:3,AN19.ENG.em2,60.96070057394548,True
AN19-rec-8d7a48bad143e9b6d459:phone:3,AN19-rec-3cab9e7195873dcb8fbc:phone:3,AN19.ENG.ef3,53.442498956087384,True
AN19-rec-8d7a48bad143e9b6d459:phone:3,AN19-rec-857cc549036967676a60:phone:3,AN19.ENG.ef2,77.82566672258493,True
AN19-rec-8d7a48bad143e9b6d459:phone:3,AN19-rec-9d5bfef81a490180f7db:phone:3,AN19.ENG.ef1,47.6259750688316,True
AN19-rec-8d7a48bad143e9b6d459:phone:3,AN19-rec-fda941cf632fc0e4eb4b:phone:3,AN19.ENG.em3,41.24395581747688,True
