interval_id,recording_id,speaker_id,language,branch,comparison_word,canonical_sequence,canonical_position,canonical_phone,mean_similarity,mean_reference_dtw,n_reference_speakers,n_reference_recordings,instance_weight
AN19-rec-b92ae692561f8ab83879:phone:2,AN19-rec-b92ae692561f8ab83879,AN19.SPA.sm6,Spanish,Romance,kin,k ih n,1,ih,1.2835315773275786e-15,41.31401509564108,6,6,0.006756756756756757
AN19-rec-b9364ba083ad2ff6d86c:phone:2,AN19-rec-b9364ba083ad2ff6d86c,AN19.MIX.im1,Romanian,Romance,long,l ao ng,1,ao,6.9682311461821876e-15,52.34019836640945,6,6,0.006802721088435374
AN19-rec-b9364ba083ad2ff6d86c:phone:3,AN19-rec-b9364ba083ad2ff6d86c,AN19.MIX.im1,Romanian,Romance,long,l ao ng,2,ng,3.219856336662673e-20,58.91662187518599,6,6,0.006802721088435374
AN19-rec-b94c856986e11913b805:phone:1,AN19-rec-b94c856986e11913b805,AN19.SPA.sm3,Spanish,Romance,join,jh oy n,0,jh,2.356012251962469e-15,45.65703624837236,6,6,0.0072992700729927005
AN19-rec-b9521d17fdb9af33f130:phone:1,AN19-rec-b9521d17fdb9af33f130,AN19.MIX.if1,Albanian,Albanian,food,f uw d,0,f,2.9842046512868336e-08,31.35901284989033,6,6,0.0070921985815602835
AN19-rec-b975194555a2be684117:phone:2,AN19-rec-b975194555a2be684117,AN19.SPA.sm7,Spanish,Romance,shop,sh aa p,1,aa,2.6819475898869037e-10,26.88591768106747,6,6,0.007352941176470588
AN19-rec-b975194555a2be684117:phone:3,AN19-rec-b975194555a2be684117,AN19.SPA.sm7,Spanish,Romance,shop,sh aa p,2,p,1.152878027138418e-09,36.26644033270117,6,6,0.007352941176470588
AN19-rec-b9d35cfd3a4eedbc4473:phone:3,AN19-rec-b9d35cfd3a4eedbc4473,AN19.SPA.sf6,Spanish,Romance,dog,d ao g,2,g,2.1851603161020943e-09,46.245524958338684,6,6,0.007042253521126761
AN19-rec-b9dd8e290010df1b6089:phone:2,AN19-rec-b9dd8e290010df1b6089,AN19.MIX.if6,Somali,Afro-Asiatic,wash,w aa sh,1,aa,0.0001747780136460549,23.42714061389384,6,6,0.007246376811594203
AN19-rec-b9e1d0dd578e81165b57:phone:2,AN19-rec-b9e1d0dd578e81165b57,AN19.MIX.im5,Turkish,Turkic,leg,l eh g,1,eh,0.002355300436450516,67.28652926048314,6,6,0.007246376811594203
AN19-rec-b9eb08ea66dcacbcdeac:phone:1,AN19-rec-b9eb08ea66dcacbcdeac,AN19.KOR.kf4,Korean,Koreanic,chief,ch iy f,0,ch,5.021979014891452e-16,51.13087163801282,6,6,0.0070921985815602835
AN19-rec-b9f09c62cc2196d09317:phone:1,AN19-rec-b9f09c62cc2196d09317,AN19.MIX.if3,French,Romance,bean,b iy n,0,b,4.8064795410447e-21,56.76330539142771,6,6,0.006993006993006993
AN19-rec-b9f09c62cc2196d09317:phone:2,AN19-rec-b9f09c62cc2196d09317,AN19.MIX.if3,French,Romance,bean,b iy n,1,iy,1.3496383150632378e-07,18.79819565234146,6,6,0.006993006993006993
AN19-rec-b9f46863c5e0509003e8:phone:1,AN19-rec-b9f46863c5e0509003e8,AN19.KOR.km3,Korean,Koreanic,move,m uw v,0,m,1.0281348386961204e-05,22.8867484967689,6,6,0.006666666666666667
AN19-rec-b9f46863c5e0509003e8:phone:3,AN19-rec-b9f46863c5e0509003e8,AN19.KOR.km3,Korean,Koreanic,move,m uw v,2,v,4.887534440663496e-09,21.04745110720992,6,6,0.006666666666666667
AN19-rec-b9f50ac93fb6962b40db:phone:1,AN19-rec-b9f50ac93fb6962b40db,AN19.KOR.km8,Korean,Koreanic,firm,f er m,0,f,3.265784324854245e-07,57.01188316279365,6,6,0.006896551724137931
AN19-rec-b9f64a342850b949bea8:phone:3,AN19-rec-b9f64a342850b949bea8,AN19.MIX.if4,German,Germanic,love,l ah v,2,v,1.1810191750235102e-10,32.11952519758356,6,6,0.0072992700729927005
AN19-rec-ba15bb1b5d8084f27bbd:phone:2,AN19-rec-ba15bb1b5d8084f27bbd,AN19.KOR.kf6,Korean,Koreanic,teat,t iy t,1,iy,0.000540236035416693,21.257450882324065,6,6,0.007042253521126761
AN19-rec-ba5cce6918ebb50a27b1:phone:1,AN19-rec-ba5cce6918ebb50a27b1,AN19.KOR.kf2,Korean,Koreanic,bug,b ah g,0,b,0.00034827634104433856,28.99337892246771,6,6,0.0072992700729927005
AN19-rec-ba658efa7b6306d93b13:phone:1,AN19-rec-ba658efa7b6306d93b13,AN19.MIX.if5,Japanese,Japonic,pool,p uw l,0,p,3.8913661201527983e-07,26.08823022923024,6,6,0.006711409395973154
AN19-rec-baad2a49062d10c1b3c3:phone:2,AN19-rec-baad2a49062d10c1b3c3,AN19.KOR.km1,Korean,Koreanic,rhyme,r ay m,1,ay,0.0011554136638450506,22.20673373084472,6,6,0.0072992700729927005
AN19-rec-baad2a49062d10c1b3c3:phone:3,AN19-rec-baad2a49062d10c1b3c3,AN19.KOR.km1,Korean,Koreanic,rhyme,r ay m,2,m,9.69948320811488e-08,27.873023236523967,6,6,0.0072992700729927005
AN19-rec-bad12701c26a809b82bb:phone:2,AN19-rec-bad12701c26a809b82bb,AN19.KOR.kf3,Korean,Koreanic,voice,v oy s,1,oy,1.3600549824342466e-05,37.99183285931724,6,6,0.007246376811594203
AN19-rec-bae4ad437162a4880286:phone:3,AN19-rec-bae4ad437162a4880286,AN19.KOR.kf4,Korean,Koreanic,whore,hh ao r,2,r,5.841130052252137e-10,31.64146206009907,6,6,0.0070921985815602835
AN19-rec-baf7528b50204f121e73:phone:1,AN19-rec-baf7528b50204f121e73,AN19.MIX.if1,Albanian,Albanian,path,p ae th,0,p,1.3742683181495756e-07,30.67614719935442,6,6,0.0070921985815602835
AN19-rec-baf7528b50204f121e73:phone:3,AN19-rec-baf7528b50204f121e73,AN19.MIX.if1,Albanian,Albanian,path,p ae th,2,th,4.189111143047271e-09,23.06560744387404,6,6,0.0070921985815602835
AN19-rec-bb1ad2252be28e025ebb:phone:3,AN19-rec-bb1ad2252be28e025ebb,AN19.KOR.km7,Korean,Koreanic,dog,d ao g,2,g,5.8701992766144534e-06,37.3729758926904,6,6,0.006711409395973154
AN19-rec-bb5c5addc649220aa2db:phone:2,AN19-rec-bb5c5addc649220aa2db,AN19.SPA.sf1,Spanish,Romance,lad,l ae d,1,ae,6.97580609238483e-15,44.69253712074596,6,6,0.006896551724137931
AN19-rec-bb72f535dca29f028738:phone:3,AN19-rec-bb72f535dca29f028738,AN19.SPA.sm5,Spanish,Romance,hash,hh ae sh,2,sh,3.108051724191002e-06,31.27504889486094,6,6,0.006896551724137931
AN19-rec-bb78e41241f73f4e3a2a:phone:2,AN19-rec-bb78e41241f73f4e3a2a,AN19.MIX.if5,Japanese,Japonic,lose,l uw z,1,uw,1.402001341921637e-05,14.897125606310992,6,6,0.006711409395973154
AN19-rec-bb7ba0725640805b137c:phone:2,AN19-rec-bb7ba0725640805b137c,AN19.SPA.sf6,Spanish,Romance,noise,n oy z,1,oy,4.488601893565811e-09,35.606712042962386,6,6,0.007042253521126761
AN19-rec-bb9b1d2e3bfa8a170a7a:phone:2,AN19-rec-bb9b1d2e3bfa8a170a7a,AN19.SPA.sm4,Spanish,Romance,live,l ay v,1,ay,5.769287038295533e-11,43.65710197530179,6,6,0.007194244604316547
AN19-rec-bbb2cadde30089a07193:phone:1,AN19-rec-bbb2cadde30089a07193,AN19.MIX.im3,Russian,Slavic,job,jh aa b,0,jh,1.0822792868252674e-15,53.82149104020621,6,6,0.006756756756756757
AN19-rec-bbb2cadde30089a07193:phone:3,AN19-rec-bbb2cadde30089a07193,AN19.MIX.im3,Russian,Slavic,job,jh aa b,2,b,1.3766945728551692e-07,46.0638374395933,6,6,0.006756756756756757
AN19-rec-bbbe27148f118a31d51c:phone:1,AN19-rec-bbbe27148f118a31d51c,AN19.KOR.km1,Korean,Koreanic,five,f ay v,0,f,4.102472189293216e-15,63.16876639831583,6,6,0.0072992700729927005
AN19-rec-bbc00decaab820a74f8e:phone:2,AN19-rec-bbc00decaab820a74f8e,AN19.SPA.sf1,Spanish,Romance,wrong,r ao ng,1,ao,1.2954594869286047e-08,33.692664966225166,6,8,0.006896551724137931
AN19-rec-bbeceaa7a83e2596ca12:phone:2,AN19-rec-bbeceaa7a83e2596ca12,AN19.MIX.im3,Russian,Slavic,leg,l eh g,1,eh,7.622509699240353e-08,45.20225176681347,6,6,0.006756756756756757
AN19-rec-bc1f0d1d6f874cb9316e:phone:2,AN19-rec-bc1f0d1d6f874cb9316e,AN19.SPA.sf4,Spanish,Romance,sill,s ih l,1,ih,5.619166514167651e-10,25.765063900120293,6,6,0.0070921985815602835
AN19-rec-bc248852e74507109220:phone:2,AN19-rec-bc248852e74507109220,AN19.SPA.sm3,Spanish,Romance,watch,w aa ch,1,aa,0.00024657732804028205,29.982731290128413,6,6,0.0072992700729927005
AN19-rec-bc28669876c2d97922dd:phone:3,AN19-rec-bc28669876c2d97922dd,AN19.SPA.sf6,Spanish,Romance,death,d eh th,2,th,8.767814369648067e-12,48.01790856499508,6,6,0.007042253521126761
AN19-rec-bc289064a3540e9249c3:phone:1,AN19-rec-bc289064a3540e9249c3,AN19.SPA.sm4,Spanish,Romance,weed,w iy d,0,w,7.960924228959128e-07,49.90615054043363,6,6,0.007194244604316547
AN19-rec-bc289064a3540e9249c3:phone:2,AN19-rec-bc289064a3540e9249c3,AN19.SPA.sm4,Spanish,Romance,weed,w iy d,1,iy,2.9994599727556612e-05,31.045535136988637,6,6,0.007194244604316547
AN19-rec-bc3e40baefa1c302da49:phone:2,AN19-rec-bc3e40baefa1c302da49,AN19.MIX.im2,Bengali,Indo-Aryan,noise,n oy z,1,oy,1.648403179078553e-06,63.23432985380634,6,6,0.007246376811594203
AN19-rec-bc59f64a23bb6b962d4e:phone:1,AN19-rec-bc59f64a23bb6b962d4e,AN19.KOR.kf2,Korean,Koreanic,shop,sh aa p,0,sh,0.0008192704447260112,13.548596657709766,6,6,0.0072992700729927005
AN19-rec-bc59f64a23bb6b962d4e:phone:2,AN19-rec-bc59f64a23bb6b962d4e,AN19.KOR.kf2,Korean,Koreanic,shop,sh aa p,1,aa,2.2643047313672853e-06,20.131799301378063,6,6,0.0072992700729927005
AN19-rec-bc59f64a23bb6b962d4e:phone:3,AN19-rec-bc59f64a23bb6b962d4e,AN19.KOR.kf2,Korean,Koreanic,shop,sh aa p,2,p,7.21709864277395e-14,46.10010391251236,6,6,0.0072992700729927005
AN19-rec-bc5c0d433ddd3ca08ebc:phone:3,AN19-rec-bc5c0d433ddd3ca08ebc,AN19.KOR.km6,Korean,Koreanic,rhyme,r ay m,2,m,7.982301418940496e-08,38.27823185980201,6,6,0.007042253521126761
AN19-rec-bc865d0f52da7b406bd4:phone:2,AN19-rec-bc865d0f52da7b406bd4,AN19.SPA.sf4,Spanish,Romance,wrong,r ao ng,1,ao,4.6169110961621255e-08,29.552331370579896,6,8,0.0070921985815602835
AN19-rec-bc8a022c2ac92b6ba2b8:phone:2,AN19-rec-bc8a022c2ac92b6ba2b8,AN19.KOR.kf3,Korean,Koreanic,lad,l ae d,1,ae,1.3413373284926216e-40,98.8835424239049,6,6,0.007246376811594203
AN19-rec-bca0b148d229a135c8ce:phone:2,AN19-rec-bca0b148d229a135c8ce,AN19.MIX.im5,Turkish,Turkic,suck,s ah k,1,ah,1.6329721697256578e-06,38.15414166718438,6,6,0.007246376811594203
AN19-rec-bca0b148d229a135c8ce:phone:3,AN19-rec-bca0b148d229a135c8ce,AN19.MIX.im5,Turkish,Turkic,suck,s ah k,2,k,2.4461042090932166e-13,44.34859391364674,6,6,0.007246376811594203
AN19-rec-bca965a13654e0f61763:phone:1,AN19-rec-bca965a13654e0f61763,AN19.MIX.im1,Romanian,Romance,girl,g er l,0,g,5.670282135963818e-07,25.34982770691,6,6,0.006802721088435374
AN19-rec-bcae4e9cf6465238b35a:phone:2,AN19-rec-bcae4e9cf6465238b35a,AN19.SPA.sf5,Spanish,Romance,mid,m ih d,1,ih,2.1416069609166015e-25,86.44151204959957,6,6,0.007194244604316547
AN19-rec-bcc232333e23dfddc155:phone:2,AN19-rec-bcc232333e23dfddc155,AN19.KOR.km7,Korean,Koreanic,leg,l eh g,1,eh,1.1062867015466151e-05,41.03408618034192,6,6,0.006711409395973154
AN19-rec-bcd1078c71a3ab3a2898:phone:2,AN19-rec-bcd1078c71a3ab3a2898,AN19.SPA.sf6,Spanish,Romance,deep,d iy p,1,iy,0.004399565866756136,7.131051927372689,6,6,0.007042253521126761
AN19-rec-bcd1078c71a3ab3a2898:phone:3,AN19-rec-bcd1078c71a3ab3a2898,AN19.SPA.sf6,Spanish,Romance,deep,d iy p,2,p,2.750691037340192e-07,23.5668661388967,6,6,0.007042253521126761
AN19-rec-bcd6eaf81bd2cb949261:phone:2,AN19-rec-bcd6eaf81bd2cb949261,AN19.MIX.im1,Romanian,Romance,wash,w aa sh,1,aa,0.000914269076621703,41.27589973540268,6,6,0.006802721088435374
AN19-rec-bcdf613b6cea41c55f9d:phone:1,AN19-rec-bcdf613b6cea41c55f9d,AN19.SPA.sf6,Spanish,Romance,both,b ow th,0,b,3.7194717214198943e-13,35.95533779685249,6,6,0.007042253521126761
AN19-rec-bcdf613b6cea41c55f9d:phone:3,AN19-rec-bcdf613b6cea41c55f9d,AN19.SPA.sf6,Spanish,Romance,both,b ow th,2,th,6.54603048752806e-17,51.78503317529817,6,6,0.007042253521126761
AN19-rec-bd223d0b8d2e1282ab8c:phone:3,AN19-rec-bd223d0b8d2e1282ab8c,AN19.KOR.km2,Korean,Koreanic,mouth,m aw th,2,th,4.8613433744194004e-08,38.282430528969634,6,6,0.006756756756756757
AN19-rec-bd2c2954f69d4c429ebd:phone:1,AN19-rec-bd2c2954f69d4c429ebd,AN19.MIX.im4,Mandarin,Sino-Tibetan,goat,g ow t,0,g,3.971458877063624e-11,56.965120788800085,6,6,0.006993006993006993
AN19-rec-bd2c2954f69d4c429ebd:phone:3,AN19-rec-bd2c2954f69d4c429ebd,AN19.MIX.im4,Mandarin,Sino-Tibetan,goat,g ow t,2,t,1.4151834588228682e-07,29.92510988772146,6,6,0.006993006993006993
AN19-rec-bd5f65894b198d358dad:phone:1,AN19-rec-bd5f65894b198d358dad,AN19.MIX.if2,Dutch,Germanic,den,d eh n,0,d,0.08100043963149693,66.80218101025214,6,6,0.006944444444444444
AN19-rec-bd5f65894b198d358dad:phone:2,AN19-rec-bd5f65894b198d358dad,AN19.MIX.if2,Dutch,Germanic,den,d eh n,1,eh,0.0014860711022153447,18.57134252030601,6,6,0.006944444444444444
AN19-rec-bd74202c24b13eecdf82:phone:3,AN19-rec-bd74202c24b13eecdf82,AN19.KOR.kf1,Korean,Koreanic,fin,f ih n,2,n,7.04715387698822e-07,29.682619894908843,6,6,0.0072992700729927005
AN19-rec-bd7a8f98e197d70bf993:phone:2,AN19-rec-bd7a8f98e197d70bf993,AN19.MIX.im1,Romanian,Romance,noise,n oy z,1,oy,4.908979641650831e-08,47.1495724824359,6,6,0.006802721088435374
AN19-rec-bd82ef88b6f15a79a2bd:phone:1,AN19-rec-bd82ef88b6f15a79a2bd,AN19.MIX.if3,French,Romance,job,jh aa b,0,jh,6.177203044000251e-07,77.07779744309504,6,6,0.006993006993006993
AN19-rec-bd82ef88b6f15a79a2bd:phone:3,AN19-rec-bd82ef88b6f15a79a2bd,AN19.MIX.if3,French,Romance,job,jh aa b,2,b,6.445936902377053e-08,35.57426308534868,6,6,0.006993006993006993
AN19-rec-bd852d4d071a9e511aa2:phone:1,AN19-rec-bd852d4d071a9e511aa2,AN19.MIX.if5,Japanese,Japonic,path,p ae th,0,p,4.997851616717194e-12,49.36543416391542,6,6,0.006711409395973154
AN19-rec-bd852d4d071a9e511aa2:phone:3,AN19-rec-bd852d4d071a9e511aa2,AN19.MIX.if5,Japanese,Japonic,path,p ae th,2,th,2.0168438653300546e-11,28.43752494959081,6,6,0.006711409395973154
AN19-rec-bd86267dd3a1daf1a659:phone:1,AN19-rec-bd86267dd3a1daf1a659,AN19.SPA.sm6,Spanish,Romance,goat,g ow t,0,g,5.101344970774971e-10,40.103515464697125,6,6,0.006756756756756757
AN19-rec-bd86267dd3a1daf1a659:phone:3,AN19-rec-bd86267dd3a1daf1a659,AN19.SPA.sm6,Spanish,Romance,goat,g ow t,2,t,1.795612614248917e-05,28.366241338733563,6,6,0.006756756756756757
AN19-rec-bd95fdec80fbb80515e2:phone:1,AN19-rec-bd95fdec80fbb80515e2,AN19.KOR.km2,Korean,Koreanic,mote,m ow t,0,m,4.678333296277999e-10,51.13164295749115,6,6,0.006756756756756757
AN19-rec-bd95fdec80fbb80515e2:phone:2,AN19-rec-bd95fdec80fbb80515e2,AN19.KOR.km2,Korean,Koreanic,mote,m ow t,1,ow,8.742337202383382e-09,37.32931000186215,6,6,0.006756756756756757
AN19-rec-bdbbbd5357d27c6fa348:phone:2,AN19-rec-bdbbbd5357d27c6fa348,AN19.KOR.kf3,Korean,Koreanic,con,k aa n,1,aa,2.431042653551725e-12,35.23909175228205,6,6,0.007246376811594203
AN19-rec-bdc2e4d75e0be901cf75:phone:1,AN19-rec-bdc2e4d75e0be901cf75,AN19.MIX.if3,French,Romance,god,g aa d,0,g,0.0022424812639725137,39.33568568847182,6,6,0.006993006993006993
AN19-rec-bdec42430f05e1859644:phone:3,AN19-rec-bdec42430f05e1859644,AN19.KOR.km6,Korean,Koreanic,pad,p ae d,2,d,8.179115469122988e-08,28.5248604820978,6,6,0.007042253521126761
AN19-rec-bdf3105ac0f7bc465a59:phone:2,AN19-rec-bdf3105ac0f7bc465a59,AN19.MIX.if2,Dutch,Germanic,neck,n eh k,1,eh,1.169780978817303e-12,58.62318363358537,6,6,0.006944444444444444
AN19-rec-be2af87da6e93ade62fa:phone:1,AN19-rec-be2af87da6e93ade62fa,AN19.SPA.sf6,Spanish,Romance,shall,sh ae l,0,sh,0.017669173232202778,11.402382121850971,6,6,0.007042253521126761
AN19-rec-be2af87da6e93ade62fa:phone:2,AN19-rec-be2af87da6e93ade62fa,AN19.SPA.sf6,Spanish,Romance,shall,sh ae l,1,ae,2.8367806052522965e-08,21.953969832384484,6,6,0.007042253521126761
AN19-rec-be357c0215e43ce03593:phone:3,AN19-rec-be357c0215e43ce03593,AN19.KOR.km2,Korean,Koreanic,hag,hh ae g,2,g,1.61997523906421e-07,51.20796584196436,6,6,0.006756756756756757
AN19-rec-be3e0a137eddfe133dd3:phone:1,AN19-rec-be3e0a137eddfe133dd3,AN19.MIX.im2,Bengali,Indo-Aryan,sane,s ey n,0,s,9.692788368089123e-06,17.049328207646685,6,6,0.007246376811594203
AN19-rec-be3e0a137eddfe133dd3:phone:2,AN19-rec-be3e0a137eddfe133dd3,AN19.MIX.im2,Bengali,Indo-Aryan,sane,s ey n,1,ey,0.000611073000487332,21.536300972516717,6,6,0.007246376811594203
AN19-rec-be427d431d55aad97a22:phone:1,AN19-rec-be427d431d55aad97a22,AN19.KOR.kf2,Korean,Koreanic,mote,m ow t,0,m,5.274404959840852e-05,45.86366655826472,6,6,0.0072992700729927005
AN19-rec-be427d431d55aad97a22:phone:2,AN19-rec-be427d431d55aad97a22,AN19.KOR.kf2,Korean,Koreanic,mote,m ow t,1,ow,3.881927981776021e-09,36.20028327540067,6,6,0.0072992700729927005
AN19-rec-be43ab51862ecd1fd497:phone:2,AN19-rec-be43ab51862ecd1fd497,AN19.MIX.im6,Hindi,Indo-Aryan,size,s ay z,1,ay,0.00013231160555295926,23.183942180123854,6,6,0.006711409395973154
AN19-rec-be4b5c55f2a925fdbda3:phone:2,AN19-rec-be4b5c55f2a925fdbda3,AN19.SPA.sf6,Spanish,Romance,leg,l eh g,1,eh,7.294980925090648e-07,64.83820797177457,6,6,0.007042253521126761
AN19-rec-be6276afbfb77e054b75:phone:2,AN19-rec-be6276afbfb77e054b75,AN19.KOR.km7,Korean,Koreanic,teat,t iy t,1,iy,8.366634528219437e-20,65.06413302027491,6,6,0.006711409395973154
AN19-rec-be7bd9abf8de4cd0d0ab:phone:3,AN19-rec-be7bd9abf8de4cd0d0ab,AN19.MIX.if6,Somali,Afro-Asiatic,fin,f ih n,2,n,2.4010493804114995e-05,28.16361810330154,6,6,0.007246376811594203
AN19-rec-be82cc555e23fdcd51f9:phone:3,AN19-rec-be82cc555e23fdcd51f9,AN19.KOR.kf2,Korean,Koreanic,gas,g ae s,2,s,8.072315091932292e-30,83.91766691661108,6,6,0.0072992700729927005
AN19-rec-be947bcd09adade7bf7b:phone:1,AN19-rec-be947bcd09adade7bf7b,AN19.KOR.km8,Korean,Koreanic,wick,w ih k,0,w,0.00489177530759018,31.866097676103426,6,6,0.006896551724137931
AN19-rec-be9af4b0ebaf1f751053:phone:1,AN19-rec-be9af4b0ebaf1f751053,AN19.MIX.if4,German,Germanic,page,p ey jh,0,p,0.031339681636864535,10.822521912317816,6,6,0.0072992700729927005
AN19-rec-be9af4b0ebaf1f751053:phone:3,AN19-rec-be9af4b0ebaf1f751053,AN19.MIX.if4,German,Germanic,page,p ey jh,2,jh,2.0184220615897473e-08,38.87540612447008,6,6,0.0072992700729927005
AN19-rec-bedf43e54ddc8e0390a3:phone:3,AN19-rec-bedf43e54ddc8e0390a3,AN19.KOR.km7,Korean,Koreanic,mouth,m aw th,2,th,5.878955204034731e-10,46.063113867333705,6,6,0.006711409395973154
AN19-rec-bee021036ad6a9a95141:phone:2,AN19-rec-bee021036ad6a9a95141,AN19.MIX.if6,Somali,Afro-Asiatic,lose,l uw z,1,uw,0.00010926069541325906,12.013377238959286,6,6,0.007246376811594203
AN19-rec-beeca478ef37a315ddf8:phone:3,AN19-rec-beeca478ef37a315ddf8,AN19.KOR.km8,Korean,Koreanic,mum,m ah m,2,m,6.640558418666866e-09,42.6017914462619,6,6,0.006896551724137931
AN19-rec-beeefbfefb1bed88da4b:phone:1,AN19-rec-beeefbfefb1bed88da4b,AN19.KOR.km2,Korean,Koreanic,hack,hh ae k,0,hh,0.001713484418259851,11.084769152395202,6,6,0.006756756756756757
AN19-rec-beeefbfefb1bed88da4b:phone:3,AN19-rec-beeefbfefb1bed88da4b,AN19.KOR.km2,Korean,Koreanic,hack,hh ae k,2,k,5.7392052903859755e-05,18.60196711798548,6,6,0.006756756756756757
AN19-rec-bf057621a62a4ad129bc:phone:2,AN19-rec-bf057621a62a4ad129bc,AN19.SPA.sm7,Spanish,Romance,neck,n eh k,1,eh,1.3963499468737454e-11,54.53184225515,6,6,0.007352941176470588
AN19-rec-bf15222cfea88463587a:phone:1,AN19-rec-bf15222cfea88463587a,AN19.MIX.im6,Hindi,Indo-Aryan,pawn,p ao n,0,p,1.2345074093240707e-06,23.6594888918372,6,6,0.006711409395973154
AN19-rec-bf38ef04b405d5b9510e:phone:1,AN19-rec-bf38ef04b405d5b9510e,AN19.SPA.sf4,Spanish,Romance,league,l iy g,0,l,0.0011120185627983676,26.945606830218864,6,6,0.0070921985815602835
AN19-rec-bf38ef04b405d5b9510e:phone:2,AN19-rec-bf38ef04b405d5b9510e,AN19.SPA.sf4,Spanish,Romance,league,l iy g,1,iy,1.826079885277373e-05,18.689707533686345,6,6,0.0070921985815602835
AN19-rec-bf38ef04b405d5b9510e:phone:3,AN19-rec-bf38ef04b405d5b9510e,AN19.SPA.sf4,Spanish,Romance,league,l iy g,2,g,4.839936488581017e-05,18.07474679213565,6,6,0.0070921985815602835
AN19-rec-bf3eab3460151137fffe:phone:1,AN19-rec-bf3eab3460151137fffe,AN19.SPA.sm5,Spanish,Romance,food,f uw d,0,f,5.101310942618109e-05,28.56365283333965,6,6,0.006896551724137931
AN19-rec-bf4ef88ae324319530ac:phone:3,AN19-rec-bf4ef88ae324319530ac,AN19.SPA.sf2,Spanish,Romance,serve,s er v,2,v,7.046009858447004e-16,62.85677264382767,6,6,0.007246376811594203
AN19-rec-bf87a2c47d7b662354bc:phone:3,AN19-rec-bf87a2c47d7b662354bc,AN19.MIX.im1,Romanian,Romance,bum,b ah m,2,m,7.618030709922607e-19,69.61874109515992,6,6,0.006802721088435374
AN19-rec-bf8bc732fc998514b985:phone:1,AN19-rec-bf8bc732fc998514b985,AN19.MIX.im1,Romanian,Romance,con,k aa n,0,k,3.620252817695184e-05,18.635000550499253,6,6,0.006802721088435374
AN19-rec-bfcf3659f8528419aecf:phone:2,AN19-rec-bfcf3659f8528419aecf,AN19.KOR.kf2,Korean,Koreanic,live,l ay v,1,ay,6.159760732724087e-13,47.00222515186217,6,6,0.0072992700729927005
AN19-rec-bfdc0184f5d77b350b53:phone:3,AN19-rec-bfdc0184f5d77b350b53,AN19.MIX.if3,French,Romance,serve,s er v,2,v,2.7672635379944184e-07,30.154962793282653,6,6,0.006993006993006993
AN19-rec-bfe4b4160ae1178163aa:phone:2,AN19-rec-bfe4b4160ae1178163aa,AN19.KOR.km8,Korean,Koreanic,bead,b iy d,1,iy,4.255561949807346e-09,27.85924414426022,6,6,0.006896551724137931
AN19-rec-bfe4b4160ae1178163aa:phone:3,AN19-rec-bfe4b4160ae1178163aa,AN19.KOR.km8,Korean,Koreanic,bead,b iy d,2,d,1.5179882363025733e-07,24.2573083967986,6,6,0.006896551724137931
AN19-rec-bfe8837921fb4d70234e:phone:2,AN19-rec-bfe8837921fb4d70234e,AN19.KOR.km1,Korean,Koreanic,ban,b ae n,1,ae,2.167691293245122e-07,19.291577779241152,6,6,0.0072992700729927005
AN19-rec-bffb13d9465e51cc6d86:phone:3,AN19-rec-bffb13d9465e51cc6d86,AN19.MIX.im4,Mandarin,Sino-Tibetan,bead,b iy d,2,d,2.087616197828232e-10,28.001466769369816,6,6,0.006993006993006993
AN19-rec-c02d34b0c2a3a5dddc53:phone:1,AN19-rec-c02d34b0c2a3a5dddc53,AN19.KOR.km3,Korean,Koreanic,food,f uw d,0,f,1.5216632216215548e-09,34.94779809472754,6,6,0.006666666666666667
AN19-rec-c052c8f9976edd5a44ae:phone:2,AN19-rec-c052c8f9976edd5a44ae,AN19.SPA.sf5,Spanish,Romance,long,l ao ng,1,ao,1.5985372948030617e-10,44.68858459827143,6,6,0.007194244604316547
AN19-rec-c052c8f9976edd5a44ae:phone:3,AN19-rec-c052c8f9976edd5a44ae,AN19.SPA.sf5,Spanish,Romance,long,l ao ng,2,ng,3.7006429020264746e-07,19.207631665622543,6,6,0.007194244604316547
AN19-rec-c055e24f14708bade691:phone:3,AN19-rec-c055e24f14708bade691,AN19.MIX.im3,Russian,Slavic,serve,s er v,2,v,0.006185457813797,13.05453537197171,6,6,0.006756756756756757
AN19-rec-c0d33b2f42fa0188f8a1:phone:3,AN19-rec-c0d33b2f42fa0188f8a1,AN19.KOR.kf6,Korean,Koreanic,faith,f ey th,2,th,1.5433807329320658e-09,34.36368870270689,6,6,0.007042253521126761
AN19-rec-c0d4e6ab71f4900360cf:phone:2,AN19-rec-c0d4e6ab71f4900360cf,AN19.SPA.sf3,Spanish,Romance,size,s ay z,1,ay,0.00016287432940893546,20.25859278329661,6,6,0.007246376811594203
AN19-rec-c0dfca04b4a3dec2fe96:phone:2,AN19-rec-c0dfca04b4a3dec2fe96,AN19.MIX.im1,Romanian,Romance,teat,t iy t,1,iy,5.684567084743567e-25,68.01540655660034,6,6,0.006802721088435374
AN19-rec-c0e75349bd72d864d13e:phone:3,AN19-rec-c0e75349bd72d864d13e,AN19.MIX.if4,German,Germanic,pup,p ah p,2,p,1.404830353593439e-11,45.81492294726822,6,6,0.0072992700729927005
AN19-rec-c0ed7f6ce8890862f308:phone:2,AN19-rec-c0ed7f6ce8890862f308,AN19.MIX.if2,Dutch,Germanic,wife,w ay f,1,ay,0.03807082312289709,55.471959495557314,6,6,0.006944444444444444
